,location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
2722,300 WASHINGTON ST E,230700098,2023/01/10 14:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,25
2723,300 WASHINGTON ST E,231500382,2023/01/17 09:56:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Tuesday,9,43.0492047,-76.1481375,1,60
2724,300 WASHINGTON ST E,231500383,2023/01/17 09:56:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Tuesday,9,43.0492047,-76.1481375,1,60
2725,300 WASHINGTON ST E,231500381,2023/01/17 09:55:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Tuesday,9,43.0492047,-76.1481375,1,25
2726,300 WASHINGTON ST E,231500384,2023/01/17 09:58:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Tuesday,9,43.0492047,-76.1481375,1,60
2727,300 WASHINGTON ST E,231500385,2023/01/17 09:58:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Tuesday,9,43.0492047,-76.1481375,1,60
2728,300 WASHINGTON ST E,231500408,2023/01/18 09:34:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Wednesday,9,43.0492047,-76.1481375,1,60
2729,300 WASHINGTON ST E,231500409,2023/01/18 09:34:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.0492047,-76.1481375,1,25
2730,300 WASHINGTON ST E,231500410,2023/01/18 09:34:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Wednesday,9,43.0492047,-76.1481375,1,60
2731,300 WASHINGTON ST E,231500411,2023/01/18 09:37:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.0492047,-76.1481375,1,25
2732,300 WASHINGTON ST E,395782D,2023/01/30 13:27:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.0492047,-76.1481375,1,25
2733,300 WASHINGTON ST E,231500923,2023/02/08 10:35:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Wednesday,10,43.0492047,-76.1481375,1,60
2734,300 WASHINGTON ST E,231500924,2023/02/08 10:35:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Wednesday,10,43.0492047,-76.1481375,1,60
2735,300 WASHINGTON ST E,395764D,2023/01/30 01:30:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Monday,1,43.0492047,-76.1481375,1,25
2736,300 WASHINGTON ST E,395765D,2023/01/30 09:10:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,9,43.0492047,-76.1481375,1,25
2737,300 WASHINGTON ST E,395774D,2023/01/30 09:51:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Monday,9,43.0492047,-76.1481375,1,25
2738,300 WASHINGTON ST E,395781D,2023/01/30 13:25:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.0492047,-76.1481375,1,25
2739,300 WASHINGTON ST E,230700824,2023/02/10 09:49:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Friday,9,43.0492047,-76.1481375,1,60
2740,300 WASHINGTON ST E,230700825,2023/02/10 09:49:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Friday,9,43.0492047,-76.1481375,1,60
2741,300 WASHINGTON ST E,395960D,2023/02/02 11:31:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Thursday,11,43.0492047,-76.1481375,1,0
2742,300 WASHINGTON ST E,230100398,2023/02/13 13:53:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Monday,13,43.0492047,-76.1481375,1,60
2743,300 WASHINGTON ST E,230100400,2023/02/13 13:55:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Monday,13,43.0492047,-76.1481375,1,60
2744,300 WASHINGTON ST E,230100399,2023/02/13 13:53:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Monday,13,43.0492047,-76.1481375,1,60
2745,300 WASHINGTON ST E,230100401,2023/02/13 13:55:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Monday,13,43.0492047,-76.1481375,1,60
2746,300 WASHINGTON ST E,230100402,2023/02/13 13:56:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,13,43.0492047,-76.1481375,1,25
2747,300 WASHINGTON ST E,230100412,2023/02/14 10:00:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,25
2748,300 WASHINGTON ST E,230100430,2023/02/15 09:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.0492047,-76.1481375,1,25
2749,300 WASHINGTON ST E,230100480,2023/02/16 10:23:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,10,43.0492047,-76.1481375,1,25
2750,300 WASHINGTON ST E,231501266,2023/02/21 10:25:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
2751,300 WASHINGTON ST E,231501267,2023/02/21 10:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
2752,300 WASHINGTON ST E,231501268,2023/02/21 10:25:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
2753,300 WASHINGTON ST E,231501270,2023/02/21 10:26:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
2754,300 WASHINGTON ST E,231501269,2023/02/21 10:26:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
2755,300 WASHINGTON ST E,231501272,2023/02/21 10:27:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,60
2756,300 WASHINGTON ST E,231501271,2023/02/21 10:27:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,25
2757,300 WASHINGTON ST E,231501273,2023/02/21 10:27:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,60
2758,300 WASHINGTON ST E,231501274,2023/02/21 10:29:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
2759,300 WASHINGTON ST E,231501276,2023/02/21 10:29:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
2760,300 WASHINGTON ST E,231501275,2023/02/21 10:29:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
2761,300 WASHINGTON ST E,231501277,2023/02/21 10:30:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
2762,300 WASHINGTON ST E,231501344,2023/02/27 11:10:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,11,43.0492047,-76.1481375,1,25
2763,300 WASHINGTON ST E,231501345,2023/02/27 11:10:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Second Notice,Monday,11,43.0492047,-76.1481375,1,60
2764,300 WASHINGTON ST E,231501346,2023/02/27 11:10:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Second Notice,Monday,11,43.0492047,-76.1481375,1,60
2765,300 WASHINGTON ST E,231501347,2023/02/27 11:14:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,11,43.0492047,-76.1481375,1,25
2766,300 WASHINGTON ST E,231501348,2023/02/27 11:14:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,11,43.0492047,-76.1481375,1,25
2767,300 WASHINGTON ST E,231501366,2023/02/27 13:29:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
2768,300 WASHINGTON ST E,231501364,2023/02/27 13:27:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Issued,Monday,13,43.0492047,-76.1481375,1,60
2769,300 WASHINGTON ST E,231501365,2023/02/27 13:27:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Issued,Monday,13,43.0492047,-76.1481375,1,60
2770,300 WASHINGTON ST E,231501367,2023/02/27 13:29:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
2771,300 WASHINGTON ST E,231501368,2023/02/27 13:29:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
2772,300 WASHINGTON ST E,231501381,2023/02/28 10:18:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Second Notice,Tuesday,10,43.0492047,-76.1481375,1,60
2773,300 WASHINGTON ST E,231501382,2023/02/28 10:18:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Second Notice,Tuesday,10,43.0492047,-76.1481375,1,60
2774,300 WASHINGTON ST E,231501433,2023/03/01 10:03:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Second Notice,Wednesday,10,43.0492047,-76.1481375,1,60
2775,300 WASHINGTON ST E,231501434,2023/03/01 10:05:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.0492047,-76.1481375,1,25
2776,300 WASHINGTON ST E,231501466,2023/03/02 10:02:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,10,43.0492047,-76.1481375,1,25
2777,300 WASHINGTON ST E,231501513,2023/03/03 10:06:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Second Notice,Friday,10,43.0492047,-76.1481375,1,60
2778,300 WASHINGTON ST E,231501512,2023/03/03 10:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.0492047,-76.1481375,1,25
2779,300 WASHINGTON ST E,231501514,2023/03/03 10:06:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Second Notice,Friday,10,43.0492047,-76.1481375,1,60
2780,300 WASHINGTON ST E,231501515,2023/03/03 10:08:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Void Approved,Friday,10,43.0492047,-76.1481375,1,0
2781,300 WASHINGTON ST E,230701061,2023/03/03 14:02:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Friday,14,43.0492047,-76.1481375,1,60
2782,300 WASHINGTON ST E,230701062,2023/03/03 14:02:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Friday,14,43.0492047,-76.1481375,1,60
2783,300 WASHINGTON ST E,230701063,2023/03/03 14:03:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Friday,14,43.0492047,-76.1481375,1,25
2784,300 WASHINGTON ST E,230701064,2023/03/03 14:03:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Friday,14,43.0492047,-76.1481375,1,60
2785,300 WASHINGTON ST E,230701065,2023/03/03 14:03:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Friday,14,43.0492047,-76.1481375,1,60
2786,300 WASHINGTON ST E,230701067,2023/03/03 14:04:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Friday,14,43.0492047,-76.1481375,1,60
2787,300 WASHINGTON ST E,230701066,2023/03/03 14:04:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Friday,14,43.0492047,-76.1481375,1,60
2788,300 WASHINGTON ST E,231501678,2023/03/09 10:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,10,43.0492047,-76.1481375,1,25
2789,300 WASHINGTON ST E,231501680,2023/03/09 10:09:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Thursday,10,43.0492047,-76.1481375,1,60
2790,300 WASHINGTON ST E,231501679,2023/03/09 10:09:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Thursday,10,43.0492047,-76.1481375,1,60
2791,300 WASHINGTON ST E,231501681,2023/03/09 10:10:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,10,43.0492047,-76.1481375,1,25
2792,300 WASHINGTON ST E,230100981,2023/03/17 09:37:00+00,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Friday,9,43.0492047,-76.1481375,1,60
2793,300 WASHINGTON ST E,230100979,2023/03/17 09:35:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Friday,9,43.0492047,-76.1481375,1,25
2794,300 WASHINGTON ST E,230100980,2023/03/17 09:37:00+00,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Friday,9,43.0492047,-76.1481375,1,60
2795,300 WASHINGTON ST E,23501829,2023/03/23 10:02:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.0492047,-76.1481375,1,25
2796,300 WASHINGTON ST E,23501830,2023/03/23 10:03:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.0492047,-76.1481375,1,25
2797,200 WALTON ST,231500048,2023/01/04 10:31:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.0480834,-76.1556976,1,25
2798,200 WALTON ST,23500047,2023/01/04 10:31:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0480834,-76.1556976,1,25
2799,200 WALTON ST,23500085,2023/01/06 10:28:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,10,43.0480834,-76.1556976,1,25
2800,200 WALTON ST,23500086,2023/01/06 10:31:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,10,43.0480834,-76.1556976,1,25
2801,200 WALTON ST,23500109,2023/01/06 13:26:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,13,43.0480834,-76.1556976,1,25
2802,200 WALTON ST,SH17975,2023/01/06 12:45:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Friday,12,43.0480834,-76.1556976,1,100
2803,200 WALTON ST,397313D,2023/01/10 13:47:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Denied ,Tuesday,13,43.0480834,-76.1556976,1,25
2804,200 WALTON ST,394396D,2023/01/09 13:56:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Monday,13,43.0480834,-76.1556976,1,100
2805,200 WALTON ST,394397D,2023/01/09 13:58:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,13,43.0480834,-76.1556976,1,25
2806,200 WALTON ST,394398D,2023/01/09 14:02:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,14,43.0480834,-76.1556976,1,25
2807,200 WALTON ST,394399D,2023/01/09 14:05:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,14,43.0480834,-76.1556976,1,25
2808,200 WALTON ST,397301D,2023/01/10 11:57:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.0480834,-76.1556976,1,25
2809,200 WALTON ST,397311D,2023/01/10 13:42:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Tuesday,13,43.0480834,-76.1556976,1,100
2810,200 WALTON ST,397314D,2023/01/10 13:49:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,13,43.0480834,-76.1556976,1,25
2811,200 WALTON ST,397312D,2023/01/10 13:44:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,13,43.0480834,-76.1556976,1,25
2812,200 WALTON ST,397406D,2023/01/11 09:31:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Wednesday,9,43.0480834,-76.1556976,1,25
2813,200 WALTON ST,397407D,2023/01/11 09:33:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Wednesday,9,43.0480834,-76.1556976,1,100
2814,200 WALTON ST,397408D,2023/01/11 09:34:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,9,43.0480834,-76.1556976,1,25
2815,200 WALTON ST,397422D,2023/01/11 10:36:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0480834,-76.1556976,1,25
2816,200 WALTON ST,397430D,2023/01/11 11:31:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.0480834,-76.1556976,1,25
2817,200 WALTON ST,397437D,2023/01/11 13:21:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,13,43.0480834,-76.1556976,1,25
2818,200 WALTON ST,397438D,2023/01/11 13:24:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Wednesday,13,43.0480834,-76.1556976,1,25
2819,200 WALTON ST,230900235,2023/01/13 13:33:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.0480834,-76.1556976,1,25
2820,200 WALTON ST,230900236,2023/01/13 13:34:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,13,43.0480834,-76.1556976,1,25
2821,200 WALTON ST,230900237,2023/01/13 13:37:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Friday,13,43.0480834,-76.1556976,1,100
2822,200 WALTON ST,231500513,2023/01/23 11:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Monday,11,43.0480834,-76.1556976,1,25
2823,200 WALTON ST,231500512,2023/01/23 11:25:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Fourth Notice,Monday,11,43.0480834,-76.1556976,1,25
2824,200 WALTON ST,231500514,2023/01/23 11:27:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Monday,11,43.0480834,-76.1556976,1,25
2825,200 WALTON ST,231500515,2023/01/23 11:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,11,43.0480834,-76.1556976,1,25
2826,200 WALTON ST,SH31350,2023/01/21 13:04:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Saturday,13,43.0480834,-76.1556976,1,100
2827,200 WALTON ST,397237D,2023/01/12 11:49:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,11,43.0480834,-76.1556976,1,25
2828,200 WALTON ST,397236D,2023/01/12 11:47:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,11,43.0480834,-76.1556976,1,25
2829,200 WALTON ST,SH31324,2023/01/21 12:59:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Saturday,12,43.0480834,-76.1556976,1,100
2830,200 WALTON ST,SH17999,2023/01/16 12:37:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Monday,12,43.0480834,-76.1556976,1,100
2831,200 WALTON ST,394244D,2023/01/22 00:03:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2832,200 WALTON ST,394243D,2023/01/22 00:00:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2833,200 WALTON ST,394284D,2023/01/22 00:02:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2834,200 WALTON ST,231500598,2023/01/25 09:38:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,9,43.0480834,-76.1556976,1,25
2835,200 WALTON ST,231500743,2023/02/01 10:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0480834,-76.1556976,1,25
2836,200 WALTON ST,23500872,2023/02/07 10:00:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.0480834,-76.1556976,1,25
2837,200 WALTON ST,23500951,2023/02/10 10:32:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Friday,10,43.0480834,-76.1556976,1,25
2838,200 WALTON ST,382275D,2023/02/05 02:30:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,2,43.0480834,-76.1556976,1,25
2839,200 WALTON ST,SH31330,2023/02/02 16:55:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Thursday,16,43.0480834,-76.1556976,1,100
2840,200 WALTON ST,371102D,2023/02/07 14:30:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Tuesday,14,43.0480834,-76.1556976,1,25
2841,200 WALTON ST,371114D,2023/02/08 09:23:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.0480834,-76.1556976,1,25
2842,200 WALTON ST,371113D,2023/02/08 09:21:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.0480834,-76.1556976,1,25
2843,200 WALTON ST,231500990,2023/02/13 09:37:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,9,43.0480834,-76.1556976,1,25
2844,200 WALTON ST,231500989,2023/02/13 09:37:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,9,43.0480834,-76.1556976,1,25
2845,200 WALTON ST,231501010,2023/02/13 10:41:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Monday,10,43.0480834,-76.1556976,1,100
2846,200 WALTON ST,231501011,2023/02/13 10:42:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,10,43.0480834,-76.1556976,1,25
2847,200 WALTON ST,231501028,2023/02/14 09:18:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,9,43.0480834,-76.1556976,1,25
2848,200 WALTON ST,231501029,2023/02/14 09:18:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,9,43.0480834,-76.1556976,1,25
2849,200 WALTON ST,231501031,2023/02/14 09:19:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,9,43.0480834,-76.1556976,1,25
2850,200 WALTON ST,231501030,2023/02/14 09:19:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,9,43.0480834,-76.1556976,1,25
2851,200 WALTON ST,231501089,2023/02/15 09:14:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.0480834,-76.1556976,1,25
2852,200 WALTON ST,231501109,2023/02/15 11:10:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,11,43.0480834,-76.1556976,1,25
2853,200 WALTON ST,231501120,2023/02/15 13:11:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,13,43.0480834,-76.1556976,1,25
2854,200 WALTON ST,371103D,2023/02/15 16:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,16,43.0480834,-76.1556976,1,25
2855,200 WALTON ST,231501139,2023/02/16 09:41:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Thursday,9,43.0480834,-76.1556976,1,100
2856,200 WALTON ST,408060D,2023/02/12 00:21:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Sunday,0,43.0480834,-76.1556976,1,25
2857,200 WALTON ST,408061D,2023/02/12 00:21:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Sunday,0,43.0480834,-76.1556976,1,25
2858,200 WALTON ST,408062D,2023/02/12 00:24:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Sunday,0,43.0480834,-76.1556976,1,25
2859,200 WALTON ST,408063D,2023/02/12 09:57:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,9,43.0480834,-76.1556976,1,25
2860,200 WALTON ST,231501180,2023/02/17 10:00:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,10,43.0480834,-76.1556976,1,25
2861,200 WALTON ST,231501181,2023/02/17 10:05:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Friday,10,43.0480834,-76.1556976,1,100
2862,200 WALTON ST,231501188,2023/02/17 10:27:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,10,43.0480834,-76.1556976,1,25
2863,200 WALTON ST,231501186,2023/02/17 10:25:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Friday,10,43.0480834,-76.1556976,1,25
2864,200 WALTON ST,231501187,2023/02/17 10:26:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,10,43.0480834,-76.1556976,1,25
2865,200 WALTON ST,231501209,2023/02/17 11:49:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Friday,11,43.0480834,-76.1556976,1,25
2866,200 WALTON ST,408064D,2023/02/12 00:30:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,100
2867,200 WALTON ST,408066D,2023/02/12 00:32:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Sunday,0,43.0480834,-76.1556976,1,25
2868,200 WALTON ST,408065D,2023/02/12 00:31:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,100
2869,200 WALTON ST,408067D,2023/02/12 00:34:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2870,200 WALTON ST,408068D,2023/02/12 00:35:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2871,200 WALTON ST,408069D,2023/02/12 00:37:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
2872,200 WALTON ST,231501388,2023/02/28 11:05:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,11,43.0480834,-76.1556976,1,25
2873,200 WALTON ST,408966D,2023/02/19 00:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Sunday,0,43.0480834,-76.1556976,1,25
